card_id,name,set_name,market_price,predicted_relative_return,pred_lo90,pred_hi90,percentile,direction_flag,direction_flag_percentile,signal_strength,top3_drivers,cardmarket_eur_avg30,cardmarket_eur_trend,cardmarket_eur_usd_div_z
sv9-171,Volcanion ex,Journey Together,1.12,-0.0225427980206775,-0.2604519396726381,0.22671694529278055,15.481171548117153,none,none,strong,log_price +0.16; premium_asof -0.11; set_age -0.05,1.3,1.25,0.7996999475669636
swsh12-178,Mawile V,Silver Tempest,2.85,-0.023360944581464246,-0.1715366322387607,0.1534146996270711,15.271966527196653,none,none,strong,log_price +0.10; mispricing -0.08; set_age +0.04,2.72,2.75,0.20205704863113652
me4-103,Cobalion ex,Chaos Rising,1.64,-0.024141031381068986,-0.2620501730330295,0.22511871193238905,15.062761506276152,none,none,strong,log_price +0.13; lifecycle -0.12; premium_asof -0.10,1.98,1.82,0.774730815456743
sv6pt5-90,Okidogi ex,Shrouded Fable,23.09,-0.024179157604642294,-0.20416077703249894,0.206752333180176,14.853556485355648,none,none,strong,mispricing +0.06; rarity_SIR +0.05; log_price -0.04,17.2,16.35,-0.8133150852856922
sv10-219,Team Rocket's Persian ex,Destined Rivals,4.53,-0.02439065004415694,-0.2622997916961175,0.2248690932693011,14.644351464435147,none,none,strong,log_price +0.07; mispricing -0.06; set_age -0.06,3.93,3.79,-0.30507913616533106
sv7-158,Lapras ex,Stellar Crown,6.86,-0.024942784331377553,-0.2628519259833381,0.22431695898208048,14.435146443514643,none,none,strong,premium_asof +0.06; log_price +0.04; set_age -0.03,3.97,4.15,-1.2211128872930301
me1-187,Mega Gardevoir ex,Mega Evolution,199.66,-0.025578037152522732,-0.20729540203672564,0.17232694999816614,14.225941422594143,none,none,strong,log_price -0.18; mispricing +0.10; set_age -0.07,175.64,160.02,-0.4441797843842672
swsh7-218,Rayquaza VMAX,Evolving Skies,1255.34,-0.025606747378133066,-0.17841807129091392,0.08978147689874666,14.01673640167364,none,none,strong,log_price -0.30; premium_asof +0.12; set_age +0.09,1091.45,991.99,-0.48864461065256737
me1-178,Mega Gardevoir ex,Mega Evolution,190.2,-0.02573173193472373,-0.20571335136258037,0.20519975885009456,13.807531380753138,none,none,strong,log_price -0.17; set_age -0.07; rarity_SIR +0.05,169.72,144.32,-0.6129340206032828
swsh12-179,Hisuian Arcanine V,Silver Tempest,5.47,-0.025902569580556457,-0.1740782572378529,0.15087307462797891,13.598326359832635,none,none,strong,mispricing -0.09; premium_asof +0.08; log_price +0.06,4.59,3.97,-0.7434201200991769
swsh7-182,Golurk V,Evolving Skies,39.54,-0.025924835584745568,-0.174100523242042,0.1508508086237898,13.389121338912133,none,none,strong,set_age +0.09; mispricing +0.08; log_price -0.07,26.72,25.12,-1.1011180776838834
me1-181,Mega Latias ex,Mega Evolution,84.72,-0.025937035137704182,-0.20591865456556083,0.2049944556471141,13.179916317991633,none,none,strong,log_price -0.12; set_age -0.07; premium_asof +0.06,103.28,115.26,1.7660324343134706
sv7-173,Terapagos ex,Stellar Crown,11.93,-0.026056995568765187,-0.16339894278946,0.15794190752707338,12.97071129707113,none,none,strong,mispricing +0.05; mid_skew -0.04; artwork -0.03,13.32,12.41,0.4998617869580115
sv8-227,Slaking ex,Surging Sparks,1.12,-0.026067585614815852,-0.2639767272667764,0.2231921576986422,12.761506276150628,none,none,strong,log_price +0.16; premium_asof -0.10; set_age -0.04,1.31,1.28,0.9056035078965253
me1-177,Mega Venusaur ex,Mega Evolution,154.66,-0.02630934679173101,-0.20629096621958765,0.20462214399308726,12.552301255230125,none,none,strong,log_price -0.16; set_age -0.07; premium_asof +0.05,139.47,148.96,0.19506954702857718
swsh10-209,Hisuian Samurott VSTAR,Astral Radiance,9.05,-0.02678178569564786,-0.20849915057985074,0.171123201455041,12.343096234309623,none,none,strong,set_age +0.06; mid_skew -0.04; mom_3m -0.03,6.65,8.0,-0.11793587444148046
me1-188,Mega Lucario ex,Mega Evolution,263.72,-0.026932560174037286,-0.20864992505824018,0.1709724269766516,12.133891213389122,none,none,strong,log_price -0.19; mispricing +0.07; set_age -0.07,201.02,183.67,-0.8593380353722248
sv8-236,Durant ex,Surging Sparks,38.96,-0.027270803812645118,-0.20725242324050178,0.20366068697217315,11.92468619246862,none,none,strong,mispricing +0.09; log_price -0.07; premium_asof -0.05,23.6,23.02,-1.2768361871085594
me1-179,Mega Lucario ex,Mega Evolution,193.44,-0.02827876288574219,-0.20826038231359884,0.2026527278990761,11.715481171548117,none,none,strong,log_price -0.17; set_age -0.07; premium_asof +0.07,191.24,179.12,0.0480970949495851
sv7-160,Dachsbun ex,Stellar Crown,4.5,-0.028710440897432844,-0.2666195825493934,0.2205493024160252,11.506276150627615,none,none,strong,mispricing +0.07; log_price +0.07; artwork -0.06,1.77,1.85,-1.9875248661436349
me1-164,Mega Kangaskhan ex,Mega Evolution,5.36,-0.028884039607530186,-0.26679318125949075,0.22037570370592785,11.297071129707113,none,none,strong,set_age -0.07; log_price +0.06; rarity_UR -0.03,4.97,5.37,0.34816088685833785
me1-161,Mega Absol ex,Mega Evolution,5.25,-0.029178318011546123,-0.26708745966350667,0.2200814253019119,11.08786610878661,none,none,strong,set_age -0.07; log_price +0.06; premium_asof +0.04,4.92,4.62,-0.133663430804235
sv8-221,Palossand ex,Surging Sparks,1.88,-0.02989486097950987,-0.2678040026314704,0.21936488233394819,10.87866108786611,none,none,strong,log_price +0.13; premium_asof -0.10; set_age -0.04,1.79,1.78,0.1304795769737801
me1-163,Mega Latias ex,Mega Evolution,4.9,-0.030597390539563694,-0.26850653219152426,0.21866235277389434,10.669456066945607,none,none,strong,set_age -0.07; log_price +0.06; premium_asof +0.06,4.44,4.47,-0.0061757162741734395
me1-158,Mega Manectric ex,Mega Evolution,2.64,-0.03122587048884132,-0.2691350121408019,0.21803387282461673,10.460251046025103,none,none,strong,log_price +0.10; premium_asof -0.07; set_age -0.07,2.97,2.85,0.6552860016630174
sv1-229,Banette ex,Scarlet & Violet,2.26,-0.032200902057992045,-0.2701100437099526,0.21705884125546598,10.251046025104603,none,none,strong,log_price +0.11; mid_skew -0.04; mom_3m -0.03,2.0,2.06,-0.00910334946322396
me2pt5-280,Lillie's Clefairy ex,Ascended Heroes,154.69,-0.032220812694063496,-0.21220243212192014,0.1987106780907548,10.0418410041841,none,candidate_down,strong,log_price -0.16; set_age -0.08; premium_asof +0.07,123.51,121.21,-0.5149332265173615
me2pt5-281,Team Rocket's Mewtwo ex,Ascended Heroes,304.74,-0.032528990125578305,-0.21251060955343495,0.19840250065923998,9.832635983263598,none,candidate_down,strong,log_price -0.20; premium_asof +0.08; set_age -0.08,243.97,297.77,0.2503549124458062
sv7-169,Dachsbun ex,Stellar Crown,66.69,-0.03403259974792491,-0.21401421917578156,0.19689889103689337,9.623430962343097,none,candidate_down,strong,mispricing +0.15; log_price -0.11; vol_6m -0.09,30.83,32.8,-1.6683923979652422
swsh7-178,Dracozolt V,Evolving Skies,4.42,-0.03411082247243049,-0.18228651012972694,0.14266482173610487,9.414225941422593,none,candidate_down,strong,vol_6m -0.12; set_age +0.09; log_price +0.07,3.95,3.87,-0.1511958211236508
sv8-215,Durant ex,Surging Sparks,1.23,-0.034520355960238024,-0.2724294976121986,0.21473938735322,9.205020920502092,none,candidate_down,strong,log_price +0.15; mid_skew -0.06; premium_asof -0.05,1.24,1.24,0.37292868954512803
me2pt5-273,Mega Emboar ex,Ascended Heroes,49.55,-0.034837342451198954,-0.2148189618790556,0.19609414833361932,8.99581589958159,none,candidate_down,strong,log_price -0.09; set_age -0.08; rarity_SIR +0.05,49.44,48.64,0.26817307736800244
sv9-172,Iono's Bellibolt ex,Journey Together,2.39,-0.03548204346627259,-0.2733911851182331,0.21377769984718545,8.786610878661087,none,candidate_down,strong,log_price +0.11; vol_6m -0.05; set_age -0.05,1.74,1.67,-0.8502982008870503
sv5-190,Wugtrio ex,Temporal Forces,1.83,-0.035594712333220195,-0.27350385398518073,0.21366503098023784,8.577405857740587,none,candidate_down,strong,log_price +0.13; premium_asof -0.08; mom_3m -0.03,1.53,1.43,-0.5234193972426173
me2pt5-288,Fezandipiti ex,Ascended Heroes,56.15,-0.03625107241794125,-0.2162326918457979,0.19468041836687702,8.368200836820083,none,candidate_down,strong,log_price -0.09; set_age -0.08; rarity_SIR +0.05,51.2,46.6,-0.3316669386963887
me2pt5-283,Mega Hawlucha ex,Ascended Heroes,54.4,-0.03625735518769981,-0.21623897461555647,0.19467413559711846,8.158995815899582,none,candidate_down,strong,log_price -0.09; set_age -0.08; rarity_SIR +0.05,47.18,57.13,0.5391979545602303
sv5-195,Scizor ex,Temporal Forces,4.09,-0.036278791449279986,-0.27418793310124057,0.21298095186417806,7.949790794979079,none,candidate_down,strong,log_price +0.08; mid_skew -0.05; mom_3m -0.04,2.61,2.61,-1.089906121133185
me2pt5-279,Iono's Bellibolt ex,Ascended Heroes,60.22,-0.03628704190532405,-0.2162686613331807,0.19464444887949423,7.740585774058577,none,candidate_down,strong,log_price -0.10; set_age -0.08; mispricing +0.05,43.73,30.9,-1.5842146366920111
sv5-215,Walking Wake ex,Temporal Forces,12.26,-0.036447582484365186,-0.17378952970505998,0.14755132061147336,7.531380753138076,none,candidate_down,strong,artwork -0.04; mispricing +0.03; mom_3m -0.03,10.88,11.87,0.21501324390952264
me2pt5-274,Mega Feraligatr ex,Ascended Heroes,128.9,-0.03689008932848395,-0.2168717087563406,0.19404140145633433,7.322175732217573,none,candidate_down,strong,log_price -0.15; set_age -0.08; premium_asof +0.05,87.92,78.33,-1.2103425070004723
sv4-218,Armarouge ex,Paradox Rift,2.58,-0.03839935002648952,-0.27630849167845006,0.21086039328696854,7.112970711297072,none,candidate_down,strong,log_price +0.11; mid_skew -0.06; mispricing -0.05,2.29,2.25,-0.16492550504725592
sv6-210,Sinistcha ex,Twilight Masquerade,34.53,-0.03841046663816632,-0.21839208606602298,0.19252102414665195,6.903765690376569,none,candidate_down,strong,log_price -0.06; rarity_SIR +0.05; mom_3m -0.03,19.13,19.31,-1.4019266020663974
me2pt5-276,Pikachu ex,Ascended Heroes,1049.08,-0.03940250294767599,-0.21938412237553265,0.19152898783714228,6.694560669456067,none,candidate_down,strong,log_price -0.28; premium_asof +0.11; mispricing +0.10,889.13,1049.13,0.3409729575760128
swsh11-176,Rotom V,Lost Origin,2.57,-0.0406628399873312,-0.18883852764462764,0.13611280422120417,6.485355648535565,none,candidate_down,strong,log_price +0.11; mispricing -0.08; set_age +0.05,2.09,1.84,-0.7822602396127452
sv4-226,Hoopa ex,Paradox Rift,4.25,-0.040736672437349485,-0.27864581408931005,0.20852307087610855,6.2761506276150625,none,candidate_down,strong,log_price +0.07; premium_asof -0.04; mom_3m -0.04,2.67,2.5,-1.287223153044977
me2pt5-285,Mega Scrafty ex,Ascended Heroes,58.22,-0.04080344102342385,-0.2207850604512805,0.19012804976139444,6.066945606694561,none,candidate_down,strong,log_price -0.10; set_age -0.08; rarity_SIR +0.05,36.26,34.25,-1.2870234171083181
swsh10-162,Hisuian Lilligant V,Astral Radiance,3.81,-0.04119897278812645,-0.1893746604454229,0.1355766714204089,5.857740585774058,none,candidate_down,strong,log_price +0.08; mispricing -0.06; set_age +0.06,2.66,2.57,-0.9459946982504135
sv7-167,Hydrapple ex,Stellar Crown,37.34,-0.04201859272517808,-0.22200021215303473,0.1889128980596402,5.648535564853557,none,candidate_down,strong,mispricing +0.09; log_price -0.07; vol_6m -0.05,24.85,26.82,-0.7731220233121449
me2pt5-287,Marnie's Grimmsnarl ex,Ascended Heroes,65.69,-0.04319435455352277,-0.22317597398137942,0.1877371362312955,5.439330543933055,none,candidate_down,strong,log_price -0.10; set_age -0.08; mispricing +0.05,45.03,46.25,-0.8292652285074377
me2pt5-286,N's Zoroark ex,Ascended Heroes,149.84,-0.043534386498954206,-0.22351600592681087,0.1873971042858641,5.230125523012552,none,candidate_down,strong,log_price -0.16; set_age -0.08; rarity_SIR +0.05,140.0,141.48,0.12019450877684652
swsh11-202,Hisuian Goodra VSTAR,Lost Origin,11.36,-0.043637814573206764,-0.1964491384859876,0.07175040970367297,5.02092050209205,none,candidate_down,strong,mid_skew -0.10; mispricing -0.05; set_age +0.05,6.86,7.68,-0.9400022007576115
sv7-156,Hydrapple ex,Stellar Crown,3.55,-0.0445062330236268,-0.28241537467558736,0.20475351028983124,4.811715481171548,none,candidate_down,strong,log_price +0.08; mid_skew -0.05; vol_6m -0.04,1.86,2.06,-1.318669578912512
swsh11-173,Delphox V,Lost Origin,4.09,-0.046108245581995014,-0.19428393323929144,0.13066739862654037,4.602510460251046,none,candidate_down,strong,log_price +0.08; mid_skew -0.06; set_age +0.05,2.82,3.07,-0.6452320031071874
sv6pt5-85,Pecharunt ex,Shrouded Fable,8.03,-0.049007240036352546,-0.2869163816883131,0.2002525032771055,4.393305439330543,none,candidate_down,strong,mid_skew -0.05; log_price +0.03; mom_3m -0.03,3.05,3.06,-2.10629550634129
swsh12-174,Omastar V,Silver Tempest,3.11,-0.05202599462714678,-0.2002016822844432,0.1247496495813886,4.184100418410042,none,candidate_down,strong,log_price +0.09; book_pos -0.05; premium_asof -0.05,3.12,2.76,-0.10416934600677176
me2pt5-289,Steven's Metagross ex,Ascended Heroes,86.24,-0.05897189939741222,-0.23895351882526888,0.17195959138740607,3.9748953974895396,none,candidate_down,strong,log_price -0.12; set_age -0.08; rarity_SIR +0.05,75.68,76.34,-0.11308788194020553
me2pt5-282,Mega Diancie ex,Ascended Heroes,59.87,-0.059966806102998274,-0.23994842553085494,0.17096468468182002,3.765690376569038,none,candidate_down,strong,log_price -0.10; set_age -0.08; rarity_SIR +0.05,37.74,28.75,-1.7143377193511726
me2pt5-275,Mega Froslass ex,Ascended Heroes,77.64,-0.06229610733678406,-0.2422777267646407,0.16863538344803422,3.556485355648536,none,candidate_down,strong,log_price -0.12; set_age -0.08; rarity_SIR +0.05,56.17,50.25,-1.0540215682479979
me2pt5-278,Mega Eelektross ex,Ascended Heroes,40.46,-0.06237261587465374,-0.24235423530251038,0.16855887491016455,3.3472803347280333,none,candidate_down,strong,set_age -0.08; premium_asof -0.08; log_price -0.07,25.75,25.11,-1.159210544941886
me2pt5-272,Mega Meganium ex,Ascended Heroes,83.92,-0.06249782630905686,-0.24247944573691352,0.1684336644757614,3.1380753138075312,none,candidate_down,strong,log_price -0.12; set_age -0.08; rarity_SIR +0.05,63.91,65.3,-0.5364617502040009
swsh11-178,Enamorus V,Lost Origin,2.71,-0.06470140454992798,-0.21287709220722442,0.11207423965860738,2.928870292887029,none,candidate_down,strong,log_price +0.10; mispricing -0.07; mom_3m -0.05,2.6,2.28,-0.2865605562315733
me4-98,Beedrill ex,Chaos Rising,2.41,-0.10693811702780266,-0.34484725867976324,0.14232162628565537,2.7196652719665275,none,candidate_down,strong,mid_skew +0.14; mom_3m +0.13; lifecycle -0.12,2.8,2.48,0.4556232349609622
me4-101,Mega Floette ex,Chaos Rising,3.22,-0.1601063234160644,-0.398015465068025,0.08915341989739364,2.510460251046025,none,candidate_down,strong,lifecycle -0.12; mid_skew +0.10; set_age -0.09,4.2,3.99,1.2862423913998757
me4-100,Mega Greninja ex,Chaos Rising,10.02,-0.16085131195004848,-0.39876045360200907,0.08840843136340956,2.301255230125523,none,candidate_down,strong,lifecycle -0.12; mom_3m +0.11; set_age -0.09,9.83,8.19,-0.3813044268068052
me4-116,Mega Greninja ex,Chaos Rising,180.57,-0.1755265780651539,-0.35550819749301055,0.055404912719664384,2.092050209205021,none,candidate_down,strong,log_price -0.17; lifecycle -0.12; mom_3m +0.10,167.03,160.21,-0.10501490584892262
me4-117,Mega Floette ex,Chaos Rising,31.08,-0.1763098574215439,-0.35629147684940055,0.054621633363274386,1.882845188284519,none,candidate_down,strong,lifecycle -0.12; set_age -0.09; mom_3m +0.07,28.39,26.15,-0.2863680960530101
me4-119,Cinccino ex,Chaos Rising,55.84,-0.17874989816238462,-0.35873151759024124,0.05218159262243366,1.6736401673640167,none,candidate_down,strong,lifecycle -0.12; set_age -0.09; log_price -0.09,42.32,41.4,-0.6816349531268505
me4-99,Mega Pyroar ex,Chaos Rising,2.95,-0.18003353013175696,-0.4179426717837175,0.06922621318170108,1.4644351464435146,none,candidate_down,strong,lifecycle -0.12; log_price +0.10; set_age -0.09,3.35,3.17,0.6356391778360846
me4-122,Mega Greninja ex,Chaos Rising,172.67,-0.18126124426914764,-0.36297860915335056,0.016643742881541246,1.2552301255230125,candidate_down,candidate_down,strong,log_price -0.17; mispricing +0.13; lifecycle -0.12,142.81,128.38,-0.6733512943993125
me4-118,Mega Dragalge ex,Chaos Rising,35.94,-0.18584141151976186,-0.3658230309476185,0.045090079265056426,1.0460251046025104,none,candidate_down,strong,lifecycle -0.12; set_age -0.09; mom_3m +0.07,34.31,35.92,0.3385843342084433
me4-104,Mega Dragalge ex,Chaos Rising,2.9,-0.18907713251261188,-0.42698627416457247,0.060182610800846165,0.8368200836820083,none,candidate_down,strong,lifecycle -0.12; log_price +0.10; set_age -0.09,3.15,3.51,1.1724317886349138
me4-105,Cinccino ex,Chaos Rising,5.0,-0.19154758426578833,-0.42945672591774886,0.057712159047669714,0.6276150627615062,none,candidate_down,strong,lifecycle -0.12; set_age -0.09; log_price +0.06,3.21,3.2,-1.0825593313571034
swsh7-193,Rayquaza V,Evolving Skies,81.73,-0.19557021142357112,-0.34374589908086756,-0.01879456721503575,0.41841004184100417,candidate_down,candidate_down,strong,log_price -0.12; premium_asof +0.12; mom_3m -0.09,48.03,39.86,-1.6846993581404994
swsh7-195,Noivern V,Evolving Skies,6.5,-0.2052884280454297,-0.3534641157027262,-0.028512783836894345,0.20920502092050208,candidate_down,candidate_down,strong,set_age +0.09; mom_3m -0.07; mid_skew -0.05,4.54,4.33,-0.9791540088609573
