product_id,name,set_id,set_name,series,first_month,last_month,n_months,gap_months,gap_flagged,release_month,age_at_first_month,age_at_last_month,first_price,last_price,total_return_pct,cagr_pct,annual_pct,se_monthly,t,ci_lo_pct,ci_hi_pct,trend_reported,significant_positive,max_drawdown_pct,is_pokemon_center,is_retailer_exclusive,variant_label,full_history,late_start,delisted
630686,Black Bolt Elite Trainer Box,zsv10pt5,Black Bolt,Scarlet & Violet,2025-06,2026-08,15,0,False,2025-07,-1,13,158.92,175.81,10.627988925245413,9.043199642689048,9.043199642689093,0.056041006108379636,0.12873600769225435,-70.81486025065944,307.4134813277369,True,False,-47.665492071482504,False,False,,False,True,False
552998,Shrouded Fable Pokemon Center Elite Trainer Box (Exclusive),sv6pt5,Shrouded Fable,Scarlet & Violet,2024-07,2026-08,26,0,False,2024-08,-1,24,159.99,167.94,4.969060566285388,2.3550863511575537,2.355086351157576,0.03804631281043958,0.050985712824702586,-58.17062979692687,150.45951328196728,True,False,-57.7786111631977,True,False,,False,True,False
630689,White Flare Elite Trainer Box,rsv10pt5,White Flare,Scarlet & Violet,2025-06,2026-08,15,0,False,2025-07,-1,13,158.44,153.85,-2.896995708154504,-2.488335099023531,-2.488335099023542,0.05641261160000876,-0.037223022795618704,-74.12836005318833,267.52694499878874,True,False,-50.61221913658167,False,False,,False,True,False
630688,White Flare Pokemon Center Elite Trainer Box (Exclusive),rsv10pt5,White Flare,Scarlet & Violet,2025-06,2026-08,15,0,False,2025-07,-1,13,299.99,265.89,-11.367045568185619,-9.825940310418435,-9.825940310418503,0.05848722269102966,-0.14736607147064884,-77.21454664898093,256.86632675827514,True,False,-59.64281671006453,True,False,,False,True,False
630687,Black Bolt Pokemon Center Elite Trainer Box (Exclusive),zsv10pt5,Black Bolt,Scarlet & Violet,2025-06,2026-08,15,0,False,2025-07,-1,13,363.99,293.29,-19.423610538751056,-16.898916081553672,-16.898916081553672,0.06300488961015621,-0.2448387231185076,-81.11849745147391,265.7436758898054,True,False,-55.120045887847915,True,False,,False,True,False
624676,Destined Rivals Elite Trainer Box,sv10,Destined Rivals,Scarlet & Violet,2025-04,2026-08,17,0,False,2025-05,-1,15,192.15,134.64,-29.929742388758797,-23.413841602880623,-23.413841602880648,0.06452059736198998,-0.34453316234506287,-83.20817920042107,249.30337382922417,True,False,-54.23367161072079,False,False,,False,True,False
644279,Mega Evolution Elite Trainer Box [Mega Gardevoir],me1,Mega Evolution,Mega Evolution,2025-08,2026-08,13,0,False,2025-09,-1,11,153.15,116.58,-23.878550440744373,-23.878550440744373,-23.878550440744327,0.05580976071270318,-0.4073960318905251,-79.51517202482866,182.8666703975013,True,False,-51.1720535422788,False,False,Mega Gardevoir,False,True,False
610929,Journey Together Pokemon Center Elite Trainer Box (Exclusive),sv9,Journey Together,Scarlet & Violet,2025-03,2026-08,18,0,False,2025-03,0,17,330.11,205.05,-37.88434158310866,-28.546369312785068,-28.546369312785124,0.06841746185532288,-0.4094001972251087,-85.70556908905976,257.17555810335256,True,False,-66.03253460967557,True,False,,False,True,False
644282,Mega Evolution Pokemon Center Elite Trainer Box (Exclusive) [Mega Lucario],me1,Mega Evolution,Mega Evolution,2025-08,2026-08,13,0,False,2025-09,-1,11,392.2,263.59,-32.79194288628251,-32.79194288628251,-32.7919428862825,0.0726268702214778,-0.4559573324454505,-87.82226663351436,270.9165577094785,True,False,-57.71035186129525,True,False,Mega Lucario,False,True,False
648415,Mega Evolution Pokemon Center Elite Trainer Box (Exclusive) [Mega Gardevoir],me1,Mega Evolution,Mega Evolution,2025-09,2026-08,12,0,False,2025-09,0,11,369.32,221.68,-39.976172424997294,-42.6978003214992,-42.697800321499166,0.07049313229971024,-0.658257000876152,-89.08278894177025,200.76748269142794,True,False,-60.643886060868624,True,False,Mega Gardevoir,False,True,False
